TIME,RISE,COUN,ENER,DURATION,AMP,SHEAR STRESS
246.4426118,790,24,15,828,65,4.857780221
246.4546742,27,10,4,108,60,4.857780221
246.4594677,5,5,2,79,60,4.857780221
246.4879208,11,10,3,100,58,4.857780221
246.503116,19,11,4,109,61,4.857780221
246.507051,5,17,14,163,74,4.857780221
246.5271552,160,9,7,669,56,4.857780221
246.5299927,160,1,7,669,50,4.857780221
246.5358203,16,25,17,223,74,4.857780221
246.540035,75,7,3,95,58,4.857780221
246.5577772,48,24,26,322,70,4.865367778
246.5667737,129,18,12,228,69,4.865367778
246.5732288,148,5,6,765,55,4.865367778
246.5763832,5,2,1,80,54,4.865367778
246.5786817,18,10,5,136,62,4.865367778
246.5831798,17,30,40,307,76,4.865367778
246.5861817,32,5,2,72,57,4.865367778
246.5900892,20,4,1,51,53,4.865367778
246.5919797,12,14,8,133,66,4.865367778
246.5976612,410,10,5,457,60,4.865367778
246.6047498,11,9,4,92,60,4.865367778
246.6306087,2,11,9,103,68,4.865367778
246.634577,24,3,1,29,56,4.865367778
246.6533872,4,17,11,178,69,4.865367778
246.6569412,22,4,1,26,56,4.865367778
246.6588532,256,25,15,352,66,4.865367778
246.6625932,309,11,6,394,61,4.865367778
246.6650107,9,17,15,196,71,4.865367778
246.6744042,139,116,192,1654,81,4.865367778
246.686129,3,4,1,26,61,4.865367778
246.690735,5,9,4,82,66,4.865367778
246.704738,3,3,1,23,60,4.865367778
246.7084562,15,51,79,604,83,4.865367778
246.716592,285,4,3,290,54,4.865367778
246.724234,54,34,35,535,73,4.865367778
246.728465,12,17,15,882,66,4.865367778
246.7323127,345,14,15,532,71,4.865367778
246.7346458,25,8,4,97,60,4.865367778
246.7371037,8,9,4,55,64,4.865367778
246.757688,258,5,3,278,61,4.865367778
246.7618232,258,1,3,278,50,4.865367778
246.765216,71,9,6,606,58,4.865367778
246.768547,317,3,2,318,53,4.865367778
246.7809757,20,28,44,297,78,4.865367778
246.7859382,1620,41,49,1875,77,4.865367778
246.800787,2,11,6,226,62,4.869135282
246.8035322,20,14,11,139,68,4.869135282
246.811596,6,5,1,34,60,4.869135282
246.8171393,23,15,13,186,71,4.869135282
246.8201402,3,9,5,67,64,4.869135282
246.8285773,31,3,1,53,54,4.869135282
246.8317378,8,8,3,54,64,4.869135282
246.8360352,19,31,30,1437,71,4.869135282
246.840055,424,14,9,480,66,4.869135282
246.8430732,424,11,5,87,68,4.869135282
246.85386,182,46,66,903,82,4.869135282
246.8577712,845,56,56,1135,77,4.869135282
246.8620533,9,14,14,1330,68,4.869135282
246.8706422,8,9,9,841,59,4.869135282
246.8812383,2,6,2,56,59,4.869135282
246.885504,6,6,3,61,62,4.869135282
246.8891592,2,3,1,135,55,4.869135282
246.8984302,12,8,2,57,58,4.869135282
246.9020147,2,18,12,187,72,4.869135282
246.9055812,2,2,3,767,53,4.869135282
246.9122112,13,13,8,121,68,4.869135282
246.9166058,13,4,1,30,52,4.869135282
246.9194822,2,12,6,92,65,4.869135282
246.9233378,267,2,1,267,53,4.869135282
246.9451722,14,5,3,212,59,4.869135282
246.9510078,6,12,10,391,68,4.869135282
246.957186,6,15,8,188,65,4.869135282
246.9721082,15,8,4,95,64,4.869135282
246.982555,1017,67,90,2376,83,4.869135282
246.9946562,55,11,4,104,60,4.869135282
246.996918,700,26,17,1106,62,4.869135282
247.023736,3,3,3,453,59,4.869135282
247.0334142,11,13,9,747,64,4.869135282
247.038864,3,6,2,50,59,4.869135282
247.0424173,3,4,1,53,55,4.869135282
247.0456148,5,4,1,26,58,4.869135282
247.047766,24,12,7,180,60,4.869135282
247.059552,6,6,4,309,61,4.874978817
247.0633328,195,7,4,236,62,4.874978817
247.0729455,19,13,8,261,60,4.874978817
247.0789312,36,14,7,137,62,4.874978817
247.0912897,2,3,1,23,59,4.874978817
247.099688,7,21,26,308,73,4.874978817
247.107061,3,2,1,254,51,4.874978817
247.1091155,11,16,8,145,64,4.874978817
247.1143822,33,13,9,137,65,4.874978817
247.1181847,2,3,5,691,56,4.874978817
247.1277877,677,3,2,681,52,4.874978817
247.130828,3,6,3,84,61,4.874978817
247.143278,14,48,64,326,85,4.874978817
247.150025,3,3,1,33,58,4.874978817
247.1600472,19,5,1,55,56,4.874978817
247.1722037,13,9,4,104,59,4.874978817
247.1859862,399,5,3,404,57,4.874978817
247.199031,3,4,1,56,59,4.874978817
247.2022598,5,7,2,55,65,4.874978817
247.2048867,14,9,6,242,61,4.874978817
247.207,14,1,6,242,50,4.874978817
247.217622,156,13,6,262,59,4.874978817
247.225743,34,36,38,330,74,4.874978817
247.2376547,8,19,14,195,70,4.874978817
247.2405912,3,11,6,97,62,4.874978817
247.2428107,15,27,29,641,76,4.874978817
247.2505102,15,1,29,641,50,4.874978817
247.2617097,9,12,4,89,64,4.874978817
247.265671,688,10,7,738,62,4.874978817
247.2718637,3,4,1,36,58,4.874978817
247.275934,3,3,1,37,59,4.874978817
247.288636,43,36,43,802,75,4.874978817
247.2914182,482,39,35,790,78,4.874978817
247.298483,1193,61,114,1557,85,4.874978817
247.302276,9,5,2,34,61,4.87806082
247.309611,23,6,3,72,60,4.87806082
247.3247192,15,27,25,226,74,4.87806082
247.3281363,7,65,149,566,92,4.87806082
247.335736,2,15,8,805,60,4.87806082
247.3455288,175,2,1,175,51,4.87806082
247.3501422,4,5,3,188,63,4.87806082
247.3620277,2,31,36,260,74,4.87806082
247.380239,4,2,1,8,54,4.87806082
247.3856797,5,9,4,92,60,4.87806082
247.392643,360,40,74,1019,81,4.87806082
247.3955482,564,15,12,658,71,4.87806082
247.3981118,9,8,4,161,60,4.87806082
247.4006167,479,19,16,658,68,4.87806082
247.407449,3,4,2,54,62,4.87806082
247.4123892,6,5,1,39,58,4.87806082
247.4162552,6,4,2,161,56,4.87806082
247.4241227,3,6,2,32,62,4.87806082
247.4265982,3,13,9,98,68,4.87806082
247.4343943,3,8,3,73,56,4.87806082
247.438594,110,11,5,150,64,4.87806082
247.4405445,62,28,18,319,67,4.87806082
247.4438237,2,8,4,56,65,4.87806082
247.4457095,38,28,30,722,73,4.87806082
247.4630967,2,3,2,22,55,4.87806082
247.467062,22,9,4,94,62,4.87806082
247.4692018,776,7,7,800,55,4.87806082
247.4752827,786,17,13,940,65,4.87806082
247.482675,2,4,1,31,56,4.87806082
247.487681,22,7,2,90,58,4.87806082
247.4918872,794,16,13,916,66,4.87806082
247.499687,3,33,33,306,73,4.87806082
247.5097163,579,21,13,685,65,4.87806082
247.513971,168,60,50,1414,73,4.87806082
247.519139,7,12,7,231,64,4.87806082
247.5386332,2,5,3,461,57,4.87806082
247.554487,3,4,3,498,57,4.884869048
247.5654237,9,21,19,499,70,4.884869048
247.56942,19,23,19,202,71,4.884869048
247.5765718,2,7,5,372,57,4.884869048
247.586128,27,16,9,157,66,4.884869048
247.5910452,3,2,2,561,50,4.884869048
247.5937252,3,1,2,561,50,4.884869048
247.602202,15,5,1,37,59,4.884869048
247.6044712,36,11,4,108,58,4.884869048
247.608998,56,18,10,174,64,4.884869048
247.6159143,17,4,1,52,57,4.884869048
247.6190757,23,9,7,114,67,4.884869048
247.6214232,1372,18,15,1471,61,4.884869048
247.6285698,7,5,2,57,56,4.884869048
247.641761,154,28,24,325,70,4.884869048
247.6483547,154,3,1,48,53,4.884869048
247.6512753,3,15,5,97,64,4.884869048
247.6545672,3,4,2,181,54,4.884869048
247.6576527,2,34,20,894,62,4.884869048
247.6608362,2,1,20,894,50,4.884869048
247.6632413,10,5,1,55,57,4.884869048
247.6675403,608,20,13,719,66,4.884869048
247.6722147,38,17,12,156,66,4.884869048
247.6744462,9,18,20,1356,72,4.884869048
247.6813692,3,7,6,621,56,4.884869048
247.6850363,5,4,1,26,57,4.884869048
247.706755,67,6,3,124,56,4.884869048
247.7089047,11,8,4,58,66,4.884869048
247.7131692,22,11,5,99,63,4.884869048
247.7152797,20,17,12,203,65,4.884869048
247.7181873,343,2,1,347,53,4.884869048
247.7206352,21,8,3,93,58,4.884869048
247.723514,22,6,5,553,53,4.884869048
247.7265102,22,4,2,50,60,4.884869048
247.7330473,10,6,2,42,61,4.884869048
247.7368193,23,3,1,27,54,4.884869048
247.7413792,27,4,3,340,52,4.884869048
247.751129,247,3,2,251,55,4.884869048
247.761913,9,9,4,102,65,4.884869048
247.7661993,615,6,9,1421,58,4.884869048
247.7740967,13,5,2,59,60,4.884869048
247.7759787,428,9,5,432,55,4.884869048
247.7782115,13,20,15,205,73,4.884869048
247.780223,34,7,7,840,58,4.884869048
247.7828737,20,6,7,931,54,4.884869048
247.7911872,6,4,2,30,61,4.884869048
247.793643,6,6,6,428,65,4.884869048
247.8038852,163,9,3,230,60,4.883068242
247.8136437,1302,40,38,2175,69,4.883068242
247.8181212,8,4,3,298,51,4.883068242
247.82123,2,9,3,93,59,4.883068242
247.8232467,2,1,3,93,50,4.883068242
247.827517,6,13,9,281,66,4.883068242
247.864052,3,3,1,52,59,4.883068242
247.8661707,759,21,16,998,67,4.883068242
247.8814137,10,7,2,36,59,4.883068242
247.8869558,3,4,1,25,58,4.883068242
247.913186,11,72,154,485,88,4.883068242
247.915715,11,1,154,485,50,4.883068242
247.922167,217,62,85,761,86,4.883068242
247.9252232,6,13,12,864,66,4.883068242
247.9326708,6,4,2,64,58,4.883068242
247.9365773,6,3,6,1254,53,4.883068242
247.940046,11,11,6,132,65,4.883068242
247.948822,496,8,8,1742,58,4.883068242
247.953384,257,17,14,827,64,4.883068242
247.95831,78,5,2,118,58,4.883068242
247.9604837,304,8,4,358,58,4.883068242
247.9698433,3,3,1,37,56,4.883068242
247.975669,10,17,14,190,69,4.883068242
248.0108643,21,28,22,238,69,4.883068242
248.0131637,14,8,3,67,63,4.883068242
248.0157713,8,5,3,388,53,4.883068242
248.0199018,8,4,1,33,55,4.883068242
248.027855,31,5,1,60,54,4.883068242
248.0330597,5,8,3,85,62,4.883068242
248.038544,3,6,3,357,55,4.883068242
248.0440912,9,5,2,58,60,4.883068242
248.0470732,34,7,4,433,58,4.883068242
248.053254,270,9,5,316,62,4.882320305
248.0565412,12,14,6,107,66,4.882320305
248.0630762,19,15,11,312,67,4.882320305
248.0655838,21,18,19,158,74,4.882320305
248.0869807,21,7,5,582,54,4.882320305
248.0953562,3,4,1,29,55,4.882320305
248.1025083,3,5,1,38,55,4.882320305
248.1081352,2,12,6,106,63,4.882320305
248.114302,5,29,16,384,61,4.882320305
248.1204672,36,17,11,184,65,4.882320305
248.1230272,4,7,4,80,66,4.882320305
248.1260377,14,7,2,45,61,4.882320305
248.1354317,46,4,1,50,58,4.882320305
248.1404097,3,13,9,156,70,4.882320305
248.1450577,783,26,22,1016,70,4.882320305
248.1482737,783,2,1,4,54,4.882320305
248.153505,2,2,2,530,51,4.882320305
248.1614547,6,9,4,83,66,4.882320305
248.1668763,19,4,1,35,55,4.882320305
248.190254,101,7,7,511,58,4.882320305
248.1931467,330,3,2,336,52,4.882320305
248.2083127,21,7,3,71,59,4.882320305
248.2169342,356,33,23,473,68,4.882320305
248.2244097,373,31,22,826,66,4.882320305
248.238109,9,12,7,399,62,4.882320305
248.2428952,3,4,1,26,60,4.882320305
248.2640112,2,2,3,8,54,4.882320305
248.2775207,3,15,11,872,68,4.882320305
248.281242,273,3,2,280,56,4.882320305
248.2895852,15,18,10,191,65,4.882320305
248.3100707,2,8,8,1343,58,4.895890284
248.3273792,4,3,1,54,58,4.895890284
248.3365997,19,12,7,96,64,4.895890284
248.3396513,36,5,2,56,57,4.895890284
248.3486607,12,3,1,34,51,4.895890284
248.3544837,2,2,1,196,52,4.895890284
248.3611878,6,37,36,1222,71,4.895890284
248.3649647,142,33,27,1036,62,4.895890284
248.3786867,51,3,3,122,56,4.895890284
248.3879537,5,7,4,58,65,4.895890284
248.3898332,2,3,1,22,55,4.895890284
248.393924,2,3,1,56,55,4.895890284
248.3966632,710,6,5,737,56,4.895890284
248.4021377,25,23,13,443,61,4.895890284
248.4067202,262,27,14,386,64,4.895890284
248.412666,3,37,41,448,76,4.895890284
248.4171772,2,5,1,43,58,4.895890284
248.422818,2,11,5,101,63,4.895890284
248.428949,147,4,3,187,56,4.895890284
248.435556,718,1,3,719,53,4.895890284
248.4425428,34,3,1,52,52,4.895890284
248.4469722,3,14,8,121,70,4.895890284
248.4491932,6,8,4,59,63,4.895890284
248.4512727,3,4,3,199,62,4.895890284
248.4572482,2,12,5,105,64,4.895890284
248.4612442,243,20,11,350,61,4.895890284
248.4654277,2,4,4,229,55,4.895890284
248.4740502,3,3,1,8,55,4.895890284
248.4781178,12,16,13,187,71,4.895890284
248.4844262,8,21,22,626,74,4.895890284
248.487469,10,9,5,101,66,4.895890284
248.4914367,12,15,10,166,68,4.895890284
248.4939793,11,11,5,114,64,4.895890284
248.4964147,9,35,35,1024,79,4.895890284
248.5003498,92,4,2,112,54,4.895890284
248.5044872,3,4,1,31,58,4.895890284
248.5115302,33,14,8,182,65,4.895890284
248.5376162,5,18,15,196,72,4.895890284
248.539954,5,1,15,196,50,4.895890284
248.5419548,33,4,1,37,54,4.895890284
248.5466038,3,3,1,36,57,4.895890284
248.5630687,149,24,14,333,63,4.898850431
248.5673587,2,10,4,56,67,4.898850431
248.5692397,11,6,2,68,55,4.898850431
248.577508,748,21,22,2058,66,4.898850431
248.5817447,607,11,9,680,64,4.898850431
248.5923007,1,9,3,55,61,4.898850431
248.6030608,462,3,3,462,53,4.898850431
248.6096847,14,9,3,68,60,4.898850431
248.61205,9,17,14,298,70,4.898850431
248.6142892,21,28,23,235,75,4.898850431
248.617058,3,3,1,53,57,4.898850431
248.623602,6,15,9,103,69,4.898850431
248.629886,34,6,3,97,58,4.898850431
248.6335262,162,8,5,212,60,4.898850431
248.646274,111,16,9,206,68,4.898850431
248.675143,15,8,4,94,63,4.898850431
248.6777097,26,4,1,39,59,4.898850431
248.680064,3,4,3,174,55,4.898850431
248.691202,19,17,14,880,66,4.898850431
248.6993402,11,7,3,104,60,4.898850431
248.7016362,28,7,3,65,60,4.898850431
248.704233,1129,26,22,1482,63,4.898850431
248.7091593,90,13,6,137,63,4.898850431
248.7127187,35,15,9,144,65,4.898850431
248.7288012,102,11,5,181,56,4.898850431
248.7313407,50,5,1,70,57,4.898850431
248.7406128,6,35,37,1041,79,4.898850431
248.7453082,3,3,1,24,58,4.898850431
248.74996,3,89,174,1479,90,4.898850431
248.766001,11,8,3,70,62,4.898850431
248.7756182,8,6,4,364,58,4.898850431
248.7873892,7,6,1,33,59,4.898850431
248.7893908,18,10,7,474,57,4.898850431
248.7975283,2,2,1,34,59,4.898850431
248.799432,3,3,1,53,60,4.898850431
248.8037397,3,3,1,40,55,4.89370527
248.8094982,5,6,3,58,66,4.89370527
248.81313,6,15,12,511,69,4.89370527
248.8198827,11,23,19,201,74,4.89370527
248.8362547,914,29,31,1642,69,4.89370527
248.8404597,3,11,7,180,65,4.89370527
248.8447557,10,10,4,86,67,4.89370527
248.852286,6,6,2,56,62,4.89370527
248.865257,662,5,3,693,53,4.89370527
248.867756,456,12,8,533,68,4.89370527
248.8715292,12,32,21,803,70,4.89370527
248.8746987,4,3,1,15,56,4.89370527
248.8810333,3,30,40,665,76,4.89370527
248.8894763,3,6,1,38,56,4.89370527
248.891946,15,35,41,289,81,4.89370527
248.8957452,3,2,2,319,51,4.89370527
248.904042,3,3,1,32,52,4.89370527
248.9123738,3,9,2,72,57,4.89370527
248.914604,5,12,6,113,66,4.89370527
248.9253932,505,3,3,509,57,4.89370527
248.9284092,14,42,42,406,76,4.89370527
248.9327187,307,19,20,453,71,4.89370527
248.9375977,3,8,4,84,64,4.89370527
248.940357,3,3,1,76,54,4.89370527
248.9533357,388,24,24,1154,72,4.89370527
248.9572247,22,13,7,258,60,4.89370527
248.960214,132,20,13,277,68,4.89370527
248.9667363,15,25,21,536,72,4.89370527
248.9714502,10,4,1,30,57,4.89370527
248.975288,360,2,2,365,54,4.89370527
248.97785,37,43,41,1207,75,4.89370527
248.980926,33,17,11,185,68,4.89370527
248.9829872,3,4,1,30,55,4.89370527
248.992428,700,16,15,1310,65,4.89370527
248.9958468,2,4,3,381,59,4.89370527
249.0005792,13,19,13,197,68,4.89370527
249.0059377,10,13,8,123,64,4.89370527
249.0089022,31,10,5,301,58,4.89370527
249.0127,27,8,3,70,59,4.89370527
249.0193335,4,16,8,132,68,4.89370527
249.0218747,8,6,2,59,62,4.89370527
249.025509,2,10,7,571,61,4.89370527
249.0345652,11,11,8,845,61,4.89370527
249.041836,46,10,4,114,61,4.89370527
249.046931,574,5,6,627,54,4.89370527
249.0543447,7,10,5,84,65,4.899046994
249.0572277,3,3,1,24,57,4.899046994
249.1065958,12,38,45,346,81,4.899046994
249.1141512,14,6,2,39,59,4.899046994
249.118484,19,16,10,159,66,4.899046994
249.1226422,398,9,6,474,60,4.899046994
249.1268617,5,5,2,61,61,4.899046994
249.1347577,3,6,4,452,57,4.899046994
249.1613227,31,3,1,52,54,4.899046994
249.16348,33,13,7,134,63,4.899046994
249.1666122,832,18,16,912,70,4.899046994
249.1693245,6,17,17,369,72,4.899046994
249.181559,12,4,1,23,55,4.899046994
249.1997857,5,4,1,33,56,4.899046994
249.2038327,3,4,1,35,54,4.899046994
249.2161482,809,10,8,846,60,4.899046994
249.221354,3,4,1,37,60,4.899046994
249.225315,6,6,2,56,60,4.899046994
249.233566,3,4,1,50,59,4.899046994
249.2438017,5,6,2,61,60,4.899046994
249.2467087,6,4,1,39,58,4.899046994
249.2502077,6,1,1,39,50,4.899046994
249.2537197,22,6,2,72,56,4.899046994
249.263605,54,8,3,99,57,4.899046994
249.271453,35,12,9,117,63,4.899046994
249.2879847,3,3,1,37,56,4.899046994
249.3001212,6,7,4,39,62,4.903752767
249.3026958,3,19,13,580,70,4.903752767
249.320215,6,12,8,537,62,4.903752767
249.3281157,508,10,7,545,61,4.903752767
249.33504,101,71,94,761,82,4.903752767
249.3516667,8,15,6,112,69,4.903752767
249.360329,8,1,6,112,50,4.903752767
249.3631287,3,4,1,26,58,4.903752767
249.365419,3,1,1,26,50,4.903752767
249.374126,24,5,1,29,58,4.903752767
249.381647,624,8,6,698,61,4.903752767
249.387464,55,9,4,100,58,4.903752767
249.3992212,52,19,12,352,64,4.903752767
249.4118827,14,8,3,80,58,4.903752767
249.4167497,6,8,4,86,63,4.903752767
249.4208958,23,8,4,88,60,4.903752767
249.4374837,3,5,2,83,60,4.903752767
249.4451893,6,10,9,827,68,4.903752767
249.4664222,6,2,2,445,51,4.903752767
249.4710072,799,2,2,805,51,4.903752767
249.486082,1626,57,57,2783,75,4.903752767
249.5183427,6,7,3,55,62,4.903752767
249.52436,26,20,20,214,70,4.903752767
249.5311488,2,2,1,395,51,4.903752767
249.5367167,1,13,8,207,64,4.903752767
249.542468,33,12,6,127,62,4.903752767
249.5628287,357,37,47,669,79,4.907322095
249.5653153,3,2,2,3,51,4.907322095
249.568639,3,4,2,88,55,4.907322095
249.5758307,1175,22,15,1229,63,4.907322095
249.5809137,1,8,2,50,61,4.907322095
249.584642,60,4,1,64,56,4.907322095
249.5873113,398,19,13,479,67,4.907322095
249.596614,30,3,1,38,55,4.907322095
249.5990653,34,8,4,109,63,4.907322095
249.603044,10,11,7,569,61,4.907322095
249.6142417,3,5,2,40,64,4.907322095
249.628318,33,5,2,86,59,4.907322095
249.634328,6,5,1,27,60,4.907322095
249.646887,39,22,19,209,70,4.907322095
249.6494102,334,6,4,358,61,4.907322095
249.6544028,3,4,1,27,61,4.907322095
249.657997,17,6,3,259,55,4.907322095
249.6603532,23,8,3,82,59,4.907322095
249.6661172,629,19,13,790,72,4.907322095
249.6732772,4,6,3,43,63,4.907322095
249.6785092,7,38,51,366,79,4.907322095
249.6810192,156,10,4,206,60,4.907322095
249.6870987,116,41,27,329,72,4.907322095
249.6943592,3,5,2,53,63,4.907322095
249.7021793,3,3,2,302,53,4.907322095
249.705846,3,1,2,302,50,4.907322095
249.708174,32,4,1,41,57,4.907322095
249.710893,9,4,4,806,55,4.907322095
249.7186587,5,6,2,36,62,4.907322095
249.7267147,1,4,1,51,55,4.907322095
249.7348662,154,43,51,1063,81,4.907322095
249.7383577,6,6,3,44,64,4.907322095
249.743955,16,6,6,757,55,4.907322095
249.7468292,41,23,16,205,68,4.907322095
249.7502517,638,25,20,1035,67,4.907322095
249.7540418,15,3,1,20,55,4.907322095
249.760121,22,11,5,104,61,4.907322095
249.7637857,26,4,1,52,54,4.907322095
249.7656612,764,10,7,840,63,4.907322095
249.7694557,2,7,3,55,63,4.907322095
249.7724752,7,18,15,191,73,4.907322095
249.7752342,6,3,1,26,56,4.907322095
249.779032,3,11,9,945,59,4.907322095
249.7954072,3,5,1,40,59,4.907322095
249.811987,594,21,15,777,63,4.906864786
249.830508,7,7,5,102,65,4.906864786
249.8349123,7,2,1,27,59,4.906864786
249.838668,14,9,6,461,59,4.906864786
249.8480467,13,9,4,77,64,4.906864786
249.8519722,6,10,9,1008,62,4.906864786
249.8558288,6,15,10,149,67,4.906864786
249.861001,5,8,3,55,65,4.906864786
249.8649852,22,9,5,95,63,4.906864786
249.8672962,6,5,2,30,61,4.906864786
249.8733602,3,3,1,24,59,4.906864786
249.8775573,11,7,1,36,59,4.906864786
249.8835012,16,6,1,35,56,4.906864786
249.8866932,19,4,1,24,55,4.906864786
249.8895098,4,8,3,74,56,4.906864786
249.8923918,9,31,24,929,71,4.906864786
249.8955057,5,6,2,73,57,4.906864786
249.905431,14,3,4,346,57,4.906864786
249.9083302,6,9,7,743,58,4.906864786
249.9157757,337,30,61,1079,79,4.906864786
249.9202962,152,7,3,176,58,4.906864786
249.930886,6,5,2,147,59,4.906864786
249.936545,8,18,11,142,70,4.906864786
249.9502673,539,21,21,731,71,4.906864786
249.9563162,12,31,28,868,75,4.906864786
249.9610613,14,4,1,33,56,4.906864786
249.9646462,27,7,3,81,59,4.906864786
249.9708037,3,5,2,53,63,4.906864786
249.9780302,10,9,4,97,63,4.906864786
249.9838407,10,20,17,197,75,4.906864786
249.9867748,3,5,1,40,54,4.906864786
249.992736,10,10,4,72,63,4.906864786
250.0012112,501,13,9,594,64,4.906864786
250.0056868,424,6,3,437,57,4.906864786
250.02122,6,6,2,59,60,4.906864786
250.024327,12,31,26,270,76,4.906864786
250.027267,12,1,26,270,50,4.906864786
250.0376287,14,10,7,93,68,4.906864786
250.0533148,2,3,1,52,55,4.908036629
250.059122,1078,16,12,1853,62,4.908036629
250.0680168,581,77,125,959,86,4.908036629
250.073255,17,19,15,572,64,4.908036629
250.085158,19,7,5,534,56,4.908036629
250.1024052,7,14,8,126,69,4.908036629
250.109361,9,7,3,89,63,4.908036629
250.1129658,611,7,8,1403,62,4.908036629
